homeowner,risk_factor,age_oldest,duration_previous,state,car_age,Scored Probabilities for Class "-1.22768529801259",Scored Probabilities for Class "-0.172232037978314",Scored Probabilities for Class "0.883221222055956",Scored Probabilities for Class "1.93867448209023",Scored Labels
0.933528282501351,0.525660018963933,1.72173989980948,1.91775114911338,-2.34762023221753,0.839886099917851,0.851385246697747,0.148614753302253,0,0,-1.22768529801259
0.933528282501351,-0.518098741360884,1.72173989980948,-0.227310665164089,0.425963273904584,0.839886099917851,0.726686507936508,0.273313492063492,0,0,-1.22768529801259
-1.07120482447573,1.56941877928875,-0.580807821268805,-0.656323028019582,0.425963273904584,-0.8121212701685,0.205525679902523,0.258865433790925,0.456841836529014,0.0787670497775378,0.883221222055956
0.933528282501351,0.525660018963933,-0.580807821268805,-0.227310665164089,0.425963273904584,0.839886099917851,0.735416666666667,0.05625,0.208333333333333,0,-1.22768529801259
0.933528282501351,-0.518098741360884,1.72173989980948,1.91775114911338,0.425963273904584,0.839886099917851,0.443116717840983,0.511755615707822,0.0451276664511959,0,-0.172232037978314
0.933528282501351,-0.518098741360884,1.72173989980948,1.91775114911338,-2.34762023221753,-0.8121212701685,0.269186330785094,0.40928205821069,0.267826298366264,0.0537053126379519,-0.172232037978314
-1.07120482447573,-0.518098741360884,-0.580807821268805,-0.870829209447329,-2.34762023221753,2.4918934700042,0.657142857142857,0.157738095238095,0.185119047619048,0,-1.22768529801259
-1.07120482447573,-0.518098741360884,-0.580807821268805,0.201701697691405,0.425963273904584,2.4918934700042,0.95,0.05,0,0,-1.22768529801259
0.933528282501351,0.525660018963933,1.72173989980948,1.91775114911338,0.425963273904584,0.839886099917851,0.851385246697747,0.148614753302253,0,0,-1.22768529801259
-1.07120482447573,0.525660018963933,-0.580807821268805,-0.656323028019582,0.425963273904584,0.839886099917851,0.791666666666667,0,0.208333333333333,0,-1.22768529801259
0.933528282501351,-0.518098741360884,1.72173989980948,0.630714060546898,0.425963273904584,0.839886099917851,0.583333333333333,0,0.0416666666666667,0.375,-1.22768529801259
0.933528282501351,0.525660018963933,-0.580807821268805,0.201701697691405,0.425963273904584,-0.8121212701685,0.38683503996004,0.217347236097236,0.395817723942724,0,0.883221222055956
-1.07120482447573,-0.518098741360884,-0.580807821268805,-1.08533539087508,0.425963273904584,-0.8121212701685,0.472487416566364,0.211099779561951,0.316412803871685,0,-1.22768529801259
0.933528282501351,-1.5618575016857,-0.580807821268805,-0.0128044837363418,0.425963273904584,-0.8121212701685,0.58377325696201,0.2422234672592,0.165205821753495,0.00879745402529509,-1.22768529801259
